X,Y,OBJECTID,COLS_KEY,LSN,POI_NAME,POI_TYPE,POI_SOURCE,PRIMARY,ALT_GEOM,PHONE_NUM,GLOBALID,WEBSITE,OB_GYN,PEDIATRICS,PRIMARY_CARE
-83.088894230300141,40.106504104206998,5797423,1012832,6850 CAINE RD,Outreach Promotional Solutions,Retail - Commercial/Retail,,Yes,No,,{0324A0DA-53A2-43B0-9918-336DC4BE9662},,,,
-83.087611040780587,40.066858382188926,5797424,1238301,2590 BETHEL RD,Star Nails,Retail - Services,,Yes,No,,{74A95DD3-BF34-4439-9397-1A0B07C2A40B},,,,
-83.088139242230682,40.106130398746934,5797425,935942,6816 CAINE RD,Sunbelt Business Brokers,Office - Corporate,,Yes,No,,{2CDC8AF9-A9EE-462F-B74C-EE9E225B524B},,,,
-83.040685277895108,40.019176337966059,5797426,487671,2935 KENNY RD,Salon by Azzaro,Retail - Services,,Yes,No,,{1D96DD48-84D0-455E-9242-1D6E06B78F0B},,,,
-83.0162718055265,40.072683588833314,5797427,987570,76 CHARLESTON AVE,North Baptist Church,Public Places - House of Worship,,Yes,No,,{4DD49C24-A401-46CC-98E2-A69769A50EA3},,,,
-83.016425014313029,40.135981023342154,5797428,646003,8450 N HIGH ST,Wendy's,Retail - Restaurant,,Yes,No,,{62EE68B0-2DD7-4F52-A347-37A0A5F2B70F},,,,
-82.878422691740312,39.892868181871954,5797429,429469,4446 PROFESSIONAL PKWY,"John T Marshall, D.M.D.",Medical - Other,,Yes,No,,{B1EF0D60-D524-4D75-B143-D5A65E38ADE7},,,,
-82.878867617963508,39.928268981191849,5797430,763581,2272 S HAMILTON RD,Boost Mobile ,Retail - Commercial/Retail,,Yes,No,,{8E222883-F8CD-4AB5-9C94-E4F2D9D5F64B},,,,
-83.087056746508352,40.065955268130942,5797431,1238286,2520 BETHEL RD,Saturday's,Retail - Services,,Yes,No,,{F0A668B0-5611-47E4-95B5-02FAC3E2BE5B},,,,
-82.999681398987136,40.033470146034325,5797432,626039,596 OAKLAND PARK AVE,Knapp Veterinary Hospital,Medical - Veterinary,,Yes,No,,{A05FA3FE-E88C-4EC4-85D1-617044FE4F3D},,,,
-82.977051386117211,40.150389890972605,5797433,1296814,1500 GEMINI PL,Costco,Retail - Department Store,,Yes,No,,{444FD7EB-0456-4CD5-B623-51CEDEB06400},,,,
-82.974754735906373,39.971330036946867,5797434,766742,285 MIAMI AVE,Miami Ave Store,Retail - Commercial/Retail,,Yes,No,,{42B02262-FD29-46B2-909A-E43AFA256DB0},,,,
-82.941520228282684,40.054003178316869,5797435,581028,4085 WESTERVILLE RD,Universal Detailing,Retail - Services,,Yes,No,,{A4186988-5826-4521-9FBA-B59BDA508085},,,,
-82.915608993601452,40.050698699197291,5797436,1269376,147 EASTON TOWN CENTER,Graeter's Ice Cream,Retail - Restaurant,Restaurant DB,Yes,No,6144762094,{B63E9287-BF69-40AA-8435-2F0017F5DC5D},,,,
-82.876345919058565,39.891970769088282,5797437,622975,4025 PROFESSIONAL PKWY,AMA Sign Company,Retail - Commercial/Retail,,Yes,No,,{2E6D2195-6C5A-47E0-9592-440341667104},,,,
-82.875390350066709,39.916374332945942,5797438,1111271,4500 REFUGEE RD,Ebenezer Baptist Church,Public Places - House of Worship,,Yes,No,,{21B55137-96F2-440B-8A26-0D7B16A54126},,,,
-83.122942290485682,40.071908595303221,5797439,773165,5799 KARRIC SQUARE DR,Joy House,Retail - Services,,Yes,No,,{934ACB44-7646-43F4-A546-E00A7AE86C53},,,,
-83.061297834374557,39.956698821808828,5797440,1267535,56 N WHEATLAND AVE,Electric Substation - West,Industrial - Electric Substation,,Yes,No,,{F6D6C5ED-5E72-4072-88A5-B2825E298075},,,,
-83.011854914951215,39.956755577985689,5797441,420262,289 W WALNUT ST,Chromedge Studios,Retail - Commercial/Retail,CBLD1428412,Yes,No,,{341095D3-E18A-41C2-B12C-A4C966F694D2},,,,
-82.937818467931933,39.944013541846729,5797442,1239353,2200 WELCOME PL,Creekside at the Village,Group Quarters - Assisted Living,Restaurant DB,Yes,No,,{4D8E6974-8E74-4CF8-B0B3-10321A1AF094},,,,
-82.938360482672493,40.08140538161873,5797443,822617,2931 E DUBLIN-GRANVILLE RD,Dynotec Commercial Complex,Office - Corporate,,Yes,No,,{CFC5EACC-7223-471C-9238-286967A988FC},,,,
-82.914785729407427,40.048924010098297,5797444,1251233,4015 TOWNSFAIR WAY Unit M101,Northstar Café at Easton Town Center,Retail - Restaurant,,Yes,No,,{FE30E0DB-42ED-4FA4-8841-D4CF897AC412},,,,
-83.119593468557795,39.99501010909708,5797445,700846,2030 DIVIDEND DR,EG Industries,Industrial - Manufacturing,,Yes,No,,{342EC97E-A1B1-4D5F-942F-7517CD547B6D},,,,
-83.119581950625445,40.070932628748722,5797446,874478,5788 FRANTZ RD,Enrico's Pizza,Retail - Restaurant,,Yes,No,6147666900,{FFC8CD18-BFF0-41E1-A0B7-3B3316F9CA5B},,,,
-82.999079335138049,40.074896265933745,5797447,834991,728 E LINCOLN AVE,Buckeye Food Mart,Retail - Commercial/Retail,,Yes,No,,{B06D5C08-C092-4E32-82B7-583194E98192},,,,
-82.997173270307854,39.943013155805716,5797448,479666,933 S HIGH ST,Eye Columbus,Medical - Other,,Yes,No,,{88CA4CD5-AA6E-45F9-B9EC-8E05FC20370B},,,,
-82.984027934735096,39.959433337763187,5797449,490091,590 E RICH ST,Columbus Outpatient Collection Center,Medical - Other,,Yes,No,,{FB1158A2-9564-4750-9273-49D3024087C5},,,,
-83.11620699322954,40.010776997748458,5797450,1235982,3901 SCIOTO-DARBY EXECUTIVE CT,AEP Electric Substation,Industrial - Electric Substation,,Yes,No,,{E3878E0A-8CD2-4D52-A649-7EF212850EFC},,,,
-83.058969474657658,40.052948649729508,5797451,608354,4656 EXECUTIVE DR,Executive Investors,Office - Corporate,,Yes,No,,{54E1C0F1-7690-4371-A754-7D552879EF20},,,,
-83.034860123539133,40.036804359645878,5797452,562696,3773 OLENTANGY RIVER RD,Mcconnell Heart Health Center,Medical - Other,Restaurant DB,Yes,No,,{0FB54429-EA6C-4B68-AA88-F3242F221EEA},,,,
-82.996686849293539,39.952352346020859,5797453,822322,486 CITY PARK AVE,Ohio Children's Foundation,Office - Non-Profit,,Yes,No,,{1DF1ECA4-48B8-4931-AB66-77B8106AD800},,,,
-82.998762876903385,40.145852127543826,5797454,346347,9391 S OLD STATE RD,The Dental Group,Medical - Dental,,Yes,No,,{177866A9-CFA1-421E-BE4C-50BDA38B3E70},,,,
-82.816833598283594,39.982906365673905,5797455,622029,6970 E BROAD ST,Taco Bell,Retail - Restaurant,,Yes,No,,{23964601-FF48-45B0-87EA-8317A7B3DEA8},,,,
-83.1547586351045,40.004280399897766,5797456,1176532,5474 ROBERTS RD,Boost Mobile,Retail - Commercial/Retail,,Yes,No,,{BE2539B0-39B7-469C-AF73-E613D475F924},,,,
-83.114366877588978,40.030370581569649,5797457,1240655,3732 FISHINGER BLVD,Vapor Station,Retail - Commercial/Retail,,Yes,No,,{6388554A-6193-4468-890F-2A8852ECE548},,,,
-82.996513357472622,40.066358946061008,5797458,1235130,860 FREEWAY DR S,Robertson Heating Supply ,Retail - Commercial/Retail,,Yes,No,,{07D2E844-800D-41B0-AFCF-027F4E32D306},,,,
-82.995188675758229,39.947281629553935,5797459,280409,739 S 3RD ST,Max & Erma's,Retail - Restaurant,,Yes,No,,{9757840F-28F5-4157-AD25-F3EC7B35406B},,,,
-82.982439584619129,39.946078614830832,5797460,603714,870 PARSONS AVE,Parsons One Stop,Retail - Commercial/Retail,,Yes,No,,{BB1DDD50-F56E-4086-B0D4-DB0E8CB42CFD},,,,
-82.958737822216463,40.088525177235887,5797461,608103,5760 MAPLE CANYON AVE,Wickertree Tennis Club,Retail - Fitness Center,,Yes,No,,{17BB77B4-8FEC-4C2E-AA94-4C6D46E8CC0B},,,,
-82.863869217732883,40.069479693273124,5797462,1273917,5531 N HAMILTON RD,ALDI,Retail - Grocery,,Yes,No,,{7DC54E37-64EE-410D-88E0-90C3B4F70344},,,,
-83.112392770281332,40.012636210377046,5797463,687221,2880 SCIOTO DARBY EXECUTIVE CT,Keigley Plumbing,Retail - Services,,Yes,No,,{F611CF9E-5092-45DB-84EF-155E37104932},,,,
-83.077679195361583,39.967832353341166,5797464,834729,640 N HAGUE AVE,Best Choice Egress Windows,Office - Corporate,,Yes,No,,{5684C3A3-CDA2-470D-8C05-991F0B74DB55},,,,
-83.078245783740471,39.978221830288668,5797465,1183900,1000 N HAGUE AVE,Columbus Police Training Academy-Substation 15,Emergency Response - Police,,Yes,No,,{9FC68A16-DEE3-49F3-A8F0-6D79017C6690},https://www.columbus.gov/police-substations/,,,
-83.029593671124573,39.990915578173066,5797466,666312,857 KING AVE,Bowman Industries Machine Shop,Retail - Services,,Yes,No,,{338D15F9-072A-40B6-BCBD-31BED0294939},,,,
-82.995752305804501,40.017736083878304,5797467,467807,2601 SILVER DR,Continental Office,Office - Corporate,,Yes,No,,{1E426BE8-D1CB-4731-8009-EDA5AFD0D98E},,,,
-82.957550301949951,39.970279080320722,5797468,439254,143 WOODLAND AVE,Woodland Christian Church,Public Places - House of Worship,,Yes,No,,{70DD9E57-374B-408C-BC4E-8BF9BD333EAE},,,,
-82.957537759561021,40.027021354769381,5797469,422445,2043 AGLER RD,Agler Market,Retail - Commercial/Retail,FNCO1712089,Yes,No,,{1FFAC1BD-D32C-4A32-BF4E-BBBE1681B792},,,,
-82.908699349437356,39.972196322041306,5797470,811801,3455 E BROAD ST,Ebner Properties,Office - Corporate,,Yes,No,,{EFDB4ED6-7F68-40A4-9438-D0B0E2DBC9B4},,,,
-82.909064407766238,39.986324396782692,5797471,582489,3550 E 7TH AVE,Roofing Supply Co,Retail - Commercial/Retail,,Yes,No,,{0CEC64DD-158E-4D7D-8585-76C78CF9ADED},,,,
-82.862845406687882,40.057827631125129,5797472,1037743,4950 N HAMILTON RD,LongHorn Steak House,Retail - Restaurant,,Yes,No,,{A9B6E94B-0829-405C-89B7-B484E1D4C227},,,,
-82.862957942352395,40.077853235180683,5797473,1249382,5959 N HAMILTON RD,LA Fitness ,Retail - Fitness Center,,Yes,No,,{23982F3A-1295-4FCC-99E6-C6B3C661AEA7},,,,
-82.862291378944661,40.066477993293958,5797474,590454,5380 N HAMILTON RD,Telhio Credit Union,Office - Bank,,Yes,No,,{43207932-3D94-4573-81D9-AA4FF91AFF8F},,,,
-82.861957637598707,40.07161457637222,5797475,1189687,5680 HAMILTON RD,WesBanco ,Office - Bank,,Yes,No,,{1BE4224E-5D5E-4757-B99D-A02436FEDE21},,,,
-82.861714221142265,40.065437884747077,5797476,1171300,4866 THOMPSON RD,Hamilton's Pub & Patio Bar & Grill,Retail - Restaurant,,Yes,No,6147750007,{89F4F439-766E-4176-97A6-BD3D046DAE77},,,,
-83.110475592440224,40.026844139657186,5797477,399432,3535 FISHINGER BLVD,COPCP Arlington-Mill Run Internal Medicine,Medical - Physician,,Yes,No,614-527-2562,{133E04C7-BC5B-4227-8D26-5D440B73B87F},https://www.copcp.com/,,NO,YES
-83.040565953329207,40.062673082317389,5797478,822268,763 BETHEL RD,Five Guys ,Retail - Restaurant,,Yes,No,6143263555,{EA84C846-4202-4496-AA74-912E34FF40EE},,,,
-82.999287449037723,39.944942980451039,5797479,586922,829 S FRONT ST,Columbus Time Recorder,Retail - Commercial/Retail,,Yes,No,,{A3325A9B-D9D7-42E6-B2ED-D1BD03935DB7},,,,
-82.989578399710851,40.119018129998679,5797480,1253679,1051 WORTHINGTON WOODS BLVD,US Social Security Administration,Government - Federal,,Yes,No,,{830E7092-3670-49D5-8DB9-B40607DFFBC2},,,,
-82.964809639021595,40.141060260630162,5797481,1253708,8510 ORION PL,Firestone Complete Auto Care,Retail - Services,,Yes,No,,{F99C1A19-2C49-4EE7-BD29-000423FF8FD8},,,,
-82.924657379687162,40.05246517254897,5797482,1276025,3730 EASTON MARKET Unit 200,Tilly's,Retail - Commercial/Retail,,Yes,No,,{98B2BED5-4519-4114-A16D-296CF700B866},,,,
-82.92322710544606,39.994276309417785,5797483,670538,1111 RARIG AVE,Gutridge Plumbing ,Retail - Services,,Yes,No,,{4EC5CB12-A7D7-45E4-AF12-74F61597B90D},,,,
-83.063555538889744,39.967104920081283,5797484,468843,2294 SCIOTO HARPER DR,Raymond Lavoie Photo,Retail - Services,,Yes,No,,{B940381C-6B75-456E-9DB3-09E0D249F121},,,,
-83.038485864113355,39.962618939201555,5797485,706684,1379 RIVER ST,Gurina Co,Retail - Commercial/Retail,,Yes,No,,{F547B227-1D66-43C7-8D8A-7F6EE7313E08},,,,
-83.010908261868948,40.005283467790527,5797486,501745,61 W LANE AVE,Houck House,Group Quarters - Dormitory,OSU,Yes,No,,{96B0414D-7DCB-42A6-BE2A-96BB476AB70D},,,,
-82.999603771349371,40.045507806446928,5797487,607282,3972 INDIANOLA AVE,Operator Training Committee,Office - Non-Profit,,Yes,No,,{1CDC4796-DAEC-4965-B393-8768E0F08C14},,,,
-82.923410351769661,40.050092194218742,5797488,1087693,3713 EASTON MARKET,PetSmart,Retail - Commercial/Retail,,Yes,No,,{7A3A541B-25E5-4B5B-A463-DC7056F7C352},,,,
-83.116497445830419,39.973548021204664,5797489,525766,4220 PERIMETER DR,Pan-L-Tek ,Retail - Commercial/Retail,,Yes,No,,{61A26200-8698-4250-808B-3D12D27F422A},,,,
-82.985200999598106,39.965610273973965,5797490,700970,67 JEFFERSON AVE,Community Mediation Services ,Retail - Services,,Yes,No,,{9BB0E16E-2BAF-47F7-88C7-7BF7951AF917},,,,
-82.985393921378289,39.997310709979125,5797491,482203,1593 SHAWNEE AVE,Knux Rod n Custom,Retail - Commercial/Retail,,Yes,No,,{DCC637EE-D385-4661-BD70-95C6B1FFBDEE},,,,
-82.975776655354409,40.056469071473593,5797492,529483,4390 KARL RD,Ohio State Schools of Cosmetology,Education - Vocational,,Yes,No,,{BC9132BD-31BE-4384-A5B9-A8D017AF711D},,,,
-82.961138178378988,39.968937231783798,5797493,522829,1506 E LONG ST,St. Philip Lutheran Church,Public Places - House of Worship,,Yes,No,,{A0BE3B9A-8A95-4130-BD7B-2DDC2830BD12},,,,
-82.961756747338299,40.030924151943438,5797494,404013,1911 OAKLAND PARK AVE,First Church-Christ Apostolic,Public Places - House of Worship,,Yes,No,,{368812FC-1A4B-4F3A-A387-A4BF90117B4B},,,,
-82.942480238665865,40.059462293229878,5797495,487035,2900 MORSE RD,Dennis Automotive,Retail - Commercial/Retail,,Yes,No,,{D9F76B35-CBC0-4FBF-8FD3-E629C651F727},,,,
-82.939701395719581,39.823597760416007,5797496,406515,2222 RICKENBACKER PKWY W,Hy-Tek Material Handling,Industrial - Warehouse,,Yes,No,,{9C02E888-3DA3-4373-AD01-3764FD7F3545},,,,
-82.884234105450631,39.897065767224206,5797497,1261861,3807 S HAMILTON RD Unit 4,Verizon Wireless,Retail - Commercial/Retail,,Yes,No,,{DBACAB4D-F2C5-47B0-9486-F140F72D8418},,,,
-83.114276896110724,39.970840756307723,5797498,1259951,4190 FISHER RD,Landrum News Agency,Office - Corporate,,Yes,No,,{344E131E-C09C-463D-9650-7318FD92B1BE},,,,
-83.036171462216799,40.03217965111812,5797499,1275312,697 THOMAS LN,Riverside Family Practice Center,Medical - Physician,,Yes,No,614-566-5414,{D353F04F-9F40-4638-B8D6-2BB82814E5F0},,,,YES
-82.98431612963067,39.929769811636596,5797500,408232,1635 PARSONS AVE,Smoke Outlet,Retail - Commercial/Retail,,Yes,No,,{121E06B4-D7CD-4838-BF84-638440E38ABB},,,,
-82.974539630010113,40.03527069582065,5797501,663873,1455 HUY RD,Alexander Graham School,Education - Elementary,,Yes,No,,{2499EAC9-FD1F-4E76-978E-93039455566D},,,,
-82.937919127421907,39.935083018301043,5797502,521855,1611 INTEGRITY DR S,Oilworks ,Retail - Commercial/Retail,,Yes,No,,{87E62D56-11C6-4781-AE76-304F589B38D9},,,,
-82.938682687765933,39.937754298304604,5797503,1184631,2080 INTEGRITY DR N,Mainframe Print Services,Government - State,,Yes,No,,{653B8F28-FF82-4016-826B-E01184EB707A},,,,
-83.081723097183911,39.974840084005422,5797504,443656,950 N HAGUE AVE,Columbus Instruments International Corporation,Industrial - Manufacturing,,Yes,No,,{BA920740-1C9E-4711-AE56-3E1F0E994791},,,,
-83.033765703217213,39.988400981376657,5797505,1237583,1020 W 5TH AVE,Vanguard Wines,Retail - Commercial/Retail,,Yes,No,,{ED8B6745-2F57-46A9-B48A-04D89BC41565},,,,
-82.995709308576537,39.888818124641432,5797506,546850,100 HIGHVIEW BLVD,Chiropractic Care Dr James Appell,Medical - Other,,Yes,No,,{5FD0189D-166C-43B1-9CB6-876873F51B64},,,,
-82.995859241159295,39.967331229563754,5797507,1234533,211 N 5TH ST,Costume Specialists,Retail - Commercial/Retail,,Yes,No,,{44855C79-D7EC-4F8B-B8F8-6010626E59FE},,,,
-82.959570684281516,40.034608435024168,5797508,911970,2080 BRITAINS LN,Sessley Construction,Office - Corporate,,Yes,No,,{BFB807F5-0272-4E33-9950-5A1E001A53AE},,,,
-83.110450208663053,40.000787459774259,5797509,822716,2260 WESTBROOKE DR,Coinmach,Industrial - Warehouse,,Yes,No,,{67EACC1F-96FF-4EC9-97E2-AC2CBD7F39A7},,,,
-83.031524135795806,39.98763112499239,5797510,1308292,955 W 5TH AVE Unit 108,Nail Envy,Retail - Services,,Yes,No,,{4993FFF8-D477-4D2F-B19E-D8A082301D68},,,,
-83.029778741366826,39.952012679382911,5797511,624878,1150 SULLIVANT AVE,The Columbus Coal & Lime Co.,Retail - Commercial/Retail,,Yes,No,,{6611D0FC-C9CB-4ED8-BE80-1739D01B4D4B},,,,
-82.995206955563162,39.932886827716196,5797512,1024429,1430 S HIGH ST,Select Specialty Hospital - Columbus South,Medical - Hospital/Medical Center,CBLD1714855,Yes,No,614-456-0300,{8CF009E9-2919-4EC5-BAC4-979A2945D237},,,,
-82.915299053832243,40.050668787698157,5797513,1293975,241 EASTON TOWN CENTER Unit P220,Bibibop,Retail - Restaurant,Restaurant DB,Yes,No,,{5506C04A-65BB-43E2-84FF-9AFED993CB80},,,,
-83.109509890136394,40.002263492394867,5797514,548030,4223 ROBERTS RD,Bottoms Up Bar and Grill,Retail - Restaurant,,Yes,No,6149713142,{E3EB7621-4062-471F-88FB-A34E2BE16A36},,,,
-83.107079197613132,39.971252713924663,5797515,529738,858 DISTRIBUTION DR,Airgas Store,Industrial - Warehouse,,Yes,No,,{B192ED3B-F6B7-455C-A53E-5FBE5B863A6C},,,,
-83.10587127449628,39.943617372967154,5797516,700625,461 COMMERCE SQ,La Boom,Retail - Restaurant,,Yes,No,,{6765932A-EB9D-4533-A260-3E9CC87E3BB0},,,,
-82.983114799633285,40.014480021457324,5797517,643534,1014 E HUDSON ST,Cook's Termite & Pest Control,Retail - Services,,Yes,No,,{6D150A2F-C39C-4405-97B2-DFC06BD46151},,,,
-82.972322662607823,40.006153990768446,5797518,214152,1945 CLEVELAND AVE,General Auto Service and Repairs,Office - Corporate,,Yes,No,,{B34CDDB0-0342-44CB-AC23-5A97C6AF6FF8},,,,
-82.93457323944935,40.101150856765564,5797519,1231723,6235 WESTERVILLE RD,Kokosing Construction Company,Office - Corporate,CBLD1709823,Yes,No,,{C0619851-45B7-49FF-A8D7-CB0ED7F73493},,,,
-82.914177930018241,40.052282392057172,5797520,1284131,4037 FENLON ST,Zest Cold Pressed Juice Co.,Retail - Restaurant,,Yes,No,,{15E228BB-C993-403A-8225-7E081D8C75E8},,,,
-83.02653526384205,40.023895869473847,5797521,510151,3085 OLENTANGY RIVER RD,Monro Muffler,Retail - Services,,Yes,No,,{46A8AAD3-5C42-49DD-B0F5-177DCFAF1AE2},,,,
-82.8377299562883,39.971713754946563,5797522,643583,409 MCNAUGHTEN RD,Laurel Canyon Church of Christ,Public Places - House of Worship,,Yes,No,,{15D0B291-FEAC-44F8-82E3-B39DF9359824},,,,
-83.146100135452258,39.932209807144645,5797523,1242310,5584 HALL RD,Family Dollar,Retail - Commercial/Retail,,Yes,No,,{1F83724A-DC2C-4D20-BFA9-339472478057},,,,
-83.053350271352684,39.98931537088518,5797524,1237608,1750 W 5TH AVE,Berry's Plumbing ,Retail - Services,,Yes,No,,{0EEFAFBE-496F-481F-AD93-1F8B15365653},,,,
-83.026511200479646,40.019489304590415,5797525,809886,2893 OLENTANGY RIVER RD,Great Clips,Retail - Services,,Yes,No,,{EEAD1F01-47E8-40AA-A486-6DC97FDC434D},,,,
-83.026486034436374,40.0195114370296,5797526,912467,2933 OLENTANGY RIVER RD,Woody's Sports Club,Retail - Restaurant,,Yes,No,,{D49152C7-56A6-42F1-8A02-17235643BDBE},,,,
-83.005172565713337,39.997477082768427,5797527,120560,85 13TH AVE,PSI Omega Dental Fraternity,Group Quarters - Dormitory,,Yes,No,,{67693494-6170-408C-A5D8-D97B32CA6AAD},,,,
-82.995012112888219,40.148548530916777,5797528,1316126,9101 ANTARES AVE,Flagstar Home Loan Center,Retail - Services,,Yes,No,,{A4C7060A-1062-4B10-B789-5C58A51F9010},,,,
-83.146216515142072,39.979615147121365,5797529,1275295,5520 MAXWELL PL,Fairfield Inn & Suites,Retail - Hotel/Motel,,Yes,No,,{2D41E5F4-2DDF-4C86-B76A-C220021A1BDE},,,,
-82.954015372533462,39.955122180651102,5797530,706334,1680 E FULTON ST,Good Samaritan Baptist Church,Public Places - House of Worship,,Yes,No,,{519F7679-9794-4F90-987C-B87AF1BBA8B0},,,,
-82.929355446277484,40.001120302755673,5797531,1234883,1490 N CASSADY AVE,Wendy's,Retail - Restaurant,,Yes,No,,{47EDE746-3D24-453B-81D9-1E37A43848B2},,,,
-82.908936568276204,40.058084810151151,5797532,1291695,4034 MORSE RD,Exquisite Threading,Retail - Services,,Yes,No,,{00320C93-0700-49BA-A91A-D735DB51764F},,,,
-83.098648232543241,39.942221954659381,5797533,628232,3777 SULLIVANT AVE,Kiddy Grove West Day Care Center ,Education - Daycare,"ODJFS 410700
",Yes,No,,{6F789B8B-BA53-422F-82F5-EE870CB691A8},,,,
-82.969583123669537,40.032145529918559,5797534,1302055,1628 OAKLAND PARK AVE,St James the Less School,Education - Elementary,,Yes,No,,{B1D5FFDE-3EE8-4D46-97F1-8B2876B6A87C},,,,
-82.970462619927844,40.106645433100219,5797535,400226,1710 SCHROCK RD,Stonybrook Dental Services,Medical - Dental,,Yes,No,,{46801EFB-B904-4F25-8892-020F0ABAA3C1},,,,
-82.955582709797667,40.108219429350278,5797536,627059,6805 OAK CREEK DR,Ohio Association of Public School Employees,Office - Non-Profit,,Yes,No,,{B3CB147F-D028-491A-99F0-80D787E3B037},,,,
-82.925664635863086,39.947077986246057,5797537,624951,2685 E LIVINGSTON AVE,Brookwood Presbyterian Church,Public Places - House of Worship,,Yes,No,614-235-3451,{CD8CAC02-CB20-4D55-AE15-42808C8596C9},,,,
-82.906085992757355,39.956052778882885,5797538,771681,3447 E MAIN ST,Walmart Supercenter,Retail - Department Store,,Yes,No,,{9A7A5D85-3C36-41F4-B05B-EBAF21724DAD},,,,
-82.860891302912364,40.069373823012903,5797539,1175858,5524 N HAMILTON RD,Lazer Kraze,Retail - Mixed Use,Restaurant DB,Yes,No,,{A93A04CA-1599-4ACC-B883-474FAE468DA8},,,,
-83.139288748683569,39.944027203453395,5797540,1175464,383 INAH AVE,Stratford Place,Group Quarters - Assisted Living,,Yes,No,,{EEED6181-6CE5-48C8-B3E6-1E4F717C64AA},,,,
-83.003034971105848,39.976994694439668,5797541,1312150,14 E LINCOLN ST,Peace Love Bling Jewelry,Retail - Commercial/Retail,,Yes,No,,{D42BEE6A-0B96-44FA-BD28-7EE703204495},,,,
-82.980731539172595,40.122991894884549,5797542,1231525,1361 WORTHINGTON CENTRE DR,Marcos Pizza,Retail - Restaurant,,Yes,No,,{345F11E4-DD70-48EB-929E-350B1A841267},,,,
-82.979927509837509,40.123066549605227,5797543,1231508,1397 WORTHINGTON CENTRE DR,First National Financial,Office - Bank,,Yes,No,,{C15950A5-170C-4925-8C5C-8789C85997A3},,,,
-82.967732913813961,39.887035590776421,5797544,521311,3730 LOCKBOURNE RD,Century Resources,Retail - Commercial/Retail,,Yes,No,,{22ADD664-40D3-419F-A2C8-BC63CE331753},,,,
-82.952214730500216,39.947563378475216,5797545,441954,959 BULEN AVE,Bethany Baptist Church,Public Places - House of Worship,,Yes,No,,{1686B0F5-FA49-41F6-AD50-60E98E9CC85F},,,,
-82.925447321662503,40.081123419317692,5797546,469054,3476 E DUBLIN-GRANVILLE RD,Achbach Auto Industries,Retail - Commercial/Retail,,Yes,No,,{23389688-BFED-4C5F-B69A-29B8506048AD},,,,
-82.93425179855025,40.058156131752739,5797547,621688,3195 MORSE RD,Guiding Light Flea Market,Retail - Commercial/Retail,,Yes,No,,{36F12D2A-D07F-4E3C-83B3-61B77190A480},,,,
-82.933118437037436,40.066885134885048,5797548,937342,4645 WESTERVILLE RD,IMI International,Industrial - Other,,Yes,No,,{52FC2535-3DFF-4028-97D0-BA3920B4BB86},,,,
-82.930980000849601,39.889145367026032,5797549,836657,3897 ALUM CREEK DR,Family Dollar,Retail - Commercial/Retail,Restaurant DB,Yes,No,,{F3F8BF4A-1B83-4E6D-877F-6F34FA91F3F2},,,,
-82.902948658481762,39.985884363577199,5797550,1235501,3776 E 5TH AVE,Lambert Sheet Metal,Retail - Commercial/Retail,,Yes,No,,{0680214E-DC79-46E6-AEF0-7F43CC1F2DF3},,,,
-82.828779536995,39.985613169768655,5797551,408829,6399 BROUGHTON AVE,Small Brothers ,Retail - Commercial/Retail,,Yes,No,,{F5550425-BC99-4A4A-BB90-D1B791EEA168},,,,
-82.827766468039513,39.926333973177321,5797552,823422,2679 INDEPENDENCE VILLAGE CENTER,Finnigan's Beer & Wine,Retail - Commercial/Retail,,Yes,No,,{D4346123-9F56-4F43-ACED-085E40BECFDE},,,,
-82.969462337967741,40.059829619066463,5797553,1320593,1839 MORSE RD,Jimmy John's,Retail - Restaurant,,Yes,No,6142633333,{B1BC364B-73D9-41C5-9802-6672490E2326},,,,
-82.951444322452289,39.968593043496831,5797554,1288294,1884 E BROAD ST,Turkey Hill Car Wash,Retail - Services,,Yes,No,,{FA011B39-438F-4E7E-A32A-1F77454A495E},,,,
-82.923242965644278,39.993364862670404,5797555,1235592,3079 14TH AVE,Orlando Baking company,Retail - Commercial/Retail,,Yes,No,,{5B8F16FA-6751-4FAD-A76F-9316C6812254},,,,
-83.133552301725956,39.999681482973564,5797556,1255548,2323 INTERNATIONAL ST,Schottenstein Management,Office - Corporate,,Yes,No,,{08F27457-01D9-4FB6-9E9D-5127E5AB6E86},,,,
-83.13296054184994,40.015810368693806,5797557,663210,4560 JOURNAL ST,CPX Delivery Services & Garage Opener,Retail - Services,,Yes,No,,{4A35D6A8-39F2-4F44-8703-F26F3FF97DCF},,,,
-83.015102377333875,40.030640880069818,5797558,486371,10 CLINTON HEIGHTS AVE,Clinton Elementary School,Education - Elementary,Columbus City Schools Building Directory 2016-2017.pdf,Yes,No,,{6C0ABCF6-59E4-4947-B61B-00A641B60C43},,,,
-82.950132472867082,40.092500337733632,5797559,424316,5900 CLEVELAND AVE,Pregnancy Decision Health Center,Medical - Women's Health,,Yes,No,614-444-4411,{6E4CD685-6B6C-4CB3-B7C0-37AE39D09E14},http://pdhc.org/,,,
-82.950134218941997,40.092769347395659,5797560,520060,5910 CLEVELAND AVE,Northstar Family Practice,Medical - Physician,,Yes,No,6148882450,{728130CF-DDB5-44C3-A175-CD27BD481A77},,YES,,YES
